step	simulationTime	location	agentId
2558	2025-07-09T21:10:00.000	POINT (486182.67302588 4421346.157146036)	0
2558	2025-07-09T21:10:00.000	POINT (486204.8476010699 4421344.733077563)	1
2558	2025-07-09T21:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
2558	2025-07-09T21:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
2558	2025-07-09T21:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
2559	2025-07-09T21:15:00.000	POINT (486182.67302588 4421346.157146036)	0
2559	2025-07-09T21:15:00.000	POINT (486204.8476010699 4421344.733077563)	1
2559	2025-07-09T21:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
2559	2025-07-09T21:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
2559	2025-07-09T21:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
2560	2025-07-09T21:20:00.000	POINT (486182.67302588 4421346.157146036)	0
2560	2025-07-09T21:20:00.000	POINT (486204.8476010699 4421344.733077563)	1
2560	2025-07-09T21:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
2560	2025-07-09T21:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
2560	2025-07-09T21:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
2561	2025-07-09T21:25:00.000	POINT (486182.67302588 4421346.157146036)	0
2561	2025-07-09T21:25:00.000	POINT (486204.8476010699 4421344.733077563)	1
2561	2025-07-09T21:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
2561	2025-07-09T21:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
2561	2025-07-09T21:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
2562	2025-07-09T21:30:00.000	POINT (486182.67302588 4421346.157146036)	0
2562	2025-07-09T21:30:00.000	POINT (486204.8476010699 4421344.733077563)	1
2562	2025-07-09T21:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
2562	2025-07-09T21:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
2562	2025-07-09T21:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
2563	2025-07-09T21:35:00.000	POINT (486182.67302588 4421346.157146036)	0
2563	2025-07-09T21:35:00.000	POINT (486204.8476010699 4421344.733077563)	1
2563	2025-07-09T21:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
2563	2025-07-09T21:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
2563	2025-07-09T21:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
2564	2025-07-09T21:40:00.000	POINT (486182.67302588 4421346.157146036)	0
2564	2025-07-09T21:40:00.000	POINT (486204.8476010699 4421344.733077563)	1
2564	2025-07-09T21:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
2564	2025-07-09T21:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
2564	2025-07-09T21:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
2565	2025-07-09T21:45:00.000	POINT (486182.67302588 4421346.157146036)	0
2565	2025-07-09T21:45:00.000	POINT (486204.8476010699 4421344.733077563)	1
2565	2025-07-09T21:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
2565	2025-07-09T21:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
2565	2025-07-09T21:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
2566	2025-07-09T21:50:00.000	POINT (486182.67302588 4421346.157146036)	0
2566	2025-07-09T21:50:00.000	POINT (486204.8476010699 4421344.733077563)	1
2566	2025-07-09T21:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
2566	2025-07-09T21:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
2566	2025-07-09T21:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
2567	2025-07-09T21:55:00.000	POINT (486182.67302588 4421346.157146036)	0
2567	2025-07-09T21:55:00.000	POINT (486204.8476010699 4421344.733077563)	1
2567	2025-07-09T21:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
2567	2025-07-09T21:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
2567	2025-07-09T21:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
2568	2025-07-09T22:00:00.000	POINT (486194.0125563806 4421348.554417097)	0
2568	2025-07-09T22:00:00.000	POINT (486204.8476010699 4421344.733077563)	1
2568	2025-07-09T22:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
2568	2025-07-09T22:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
2568	2025-07-09T22:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
2569	2025-07-09T22:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
2569	2025-07-09T22:05:00.000	POINT (486204.8476010699 4421344.733077563)	1
2569	2025-07-09T22:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
2569	2025-07-09T22:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
2569	2025-07-09T22:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
2570	2025-07-09T22:10:00.000	POINT (485547.33905596414 4421526.153604189)	0
2570	2025-07-09T22:10:00.000	POINT (486204.8476010699 4421344.733077563)	1
2570	2025-07-09T22:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
2570	2025-07-09T22:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
2570	2025-07-09T22:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
2571	2025-07-09T22:15:00.000	POINT (486182.67302588 4421346.157146036)	0
2571	2025-07-09T22:15:00.000	POINT (486194.0125563806 4421348.554417097)	1
2571	2025-07-09T22:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
2571	2025-07-09T22:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
2571	2025-07-09T22:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
2572	2025-07-09T22:20:00.000	POINT (486182.67302588 4421346.157146036)	0
2572	2025-07-09T22:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
2572	2025-07-09T22:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
2572	2025-07-09T22:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
2572	2025-07-09T22:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
2573	2025-07-09T22:25:00.000	POINT (486182.67302588 4421346.157146036)	0
2573	2025-07-09T22:25:00.000	POINT (487038.28498915996 4420353.145806744)	1
2573	2025-07-09T22:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
2573	2025-07-09T22:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
2573	2025-07-09T22:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
2574	2025-07-09T22:30:00.000	POINT (486182.67302588 4421346.157146036)	0
2574	2025-07-09T22:30:00.000	POINT (486204.8476010699 4421344.733077563)	1
2574	2025-07-09T22:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
2574	2025-07-09T22:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
2574	2025-07-09T22:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
2575	2025-07-09T22:35:00.000	POINT (486182.67302588 4421346.157146036)	0
2575	2025-07-09T22:35:00.000	POINT (486204.8476010699 4421344.733077563)	1
2575	2025-07-09T22:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
2575	2025-07-09T22:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
2575	2025-07-09T22:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
2576	2025-07-09T22:40:00.000	POINT (486182.67302588 4421346.157146036)	0
2576	2025-07-09T22:40:00.000	POINT (486204.8476010699 4421344.733077563)	1
2576	2025-07-09T22:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
2576	2025-07-09T22:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
2576	2025-07-09T22:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
2577	2025-07-09T22:45:00.000	POINT (486182.67302588 4421346.157146036)	0
2577	2025-07-09T22:45:00.000	POINT (486204.8476010699 4421344.733077563)	1
2577	2025-07-09T22:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
2577	2025-07-09T22:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
2577	2025-07-09T22:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
2578	2025-07-09T22:50:00.000	POINT (486182.67302588 4421346.157146036)	0
2578	2025-07-09T22:50:00.000	POINT (486204.8476010699 4421344.733077563)	1
2578	2025-07-09T22:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
2578	2025-07-09T22:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
2578	2025-07-09T22:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
2579	2025-07-09T22:55:00.000	POINT (486182.67302588 4421346.157146036)	0
2579	2025-07-09T22:55:00.000	POINT (486204.8476010699 4421344.733077563)	1
2579	2025-07-09T22:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
2579	2025-07-09T22:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
2579	2025-07-09T22:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
2580	2025-07-09T23:00:00.000	POINT (486182.67302588 4421346.157146036)	0
2580	2025-07-09T23:00:00.000	POINT (486204.8476010699 4421344.733077563)	1
2580	2025-07-09T23:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
2580	2025-07-09T23:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
2580	2025-07-09T23:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
2581	2025-07-09T23:05:00.000	POINT (486182.67302588 4421346.157146036)	0
2581	2025-07-09T23:05:00.000	POINT (486194.0125563806 4421348.554417097)	1
2581	2025-07-09T23:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
2581	2025-07-09T23:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
2581	2025-07-09T23:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
2582	2025-07-09T23:10:00.000	POINT (486182.67302588 4421346.157146036)	0
2582	2025-07-09T23:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
2582	2025-07-09T23:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
2582	2025-07-09T23:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
2582	2025-07-09T23:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
2583	2025-07-09T23:15:00.000	POINT (486182.67302588 4421346.157146036)	0
2583	2025-07-09T23:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
2583	2025-07-09T23:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
2583	2025-07-09T23:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
2583	2025-07-09T23:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
2584	2025-07-09T23:20:00.000	POINT (486182.67302588 4421346.157146036)	0
2584	2025-07-09T23:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
2584	2025-07-09T23:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
2584	2025-07-09T23:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
2584	2025-07-09T23:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
2585	2025-07-09T23:25:00.000	POINT (486182.67302588 4421346.157146036)	0
2585	2025-07-09T23:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
2585	2025-07-09T23:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
2585	2025-07-09T23:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
2585	2025-07-09T23:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
2586	2025-07-09T23:30:00.000	POINT (486182.67302588 4421346.157146036)	0
2586	2025-07-09T23:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
2586	2025-07-09T23:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
2586	2025-07-09T23:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
2586	2025-07-09T23:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
2587	2025-07-09T23:35:00.000	POINT (486182.67302588 4421346.157146036)	0
2587	2025-07-09T23:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
2587	2025-07-09T23:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
2587	2025-07-09T23:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
2587	2025-07-09T23:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
2588	2025-07-09T23:40:00.000	POINT (486194.0125563806 4421348.554417097)	0
2588	2025-07-09T23:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
2588	2025-07-09T23:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
2588	2025-07-09T23:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
2588	2025-07-09T23:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
2589	2025-07-09T23:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
2589	2025-07-09T23:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
2589	2025-07-09T23:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
2589	2025-07-09T23:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
2589	2025-07-09T23:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
2590	2025-07-09T23:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
2590	2025-07-09T23:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
2590	2025-07-09T23:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
2590	2025-07-09T23:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
2590	2025-07-09T23:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
2591	2025-07-09T23:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
2591	2025-07-09T23:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
2591	2025-07-09T23:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
2591	2025-07-09T23:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
2591	2025-07-09T23:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
2592	2025-07-10T00:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
2592	2025-07-10T00:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
2592	2025-07-10T00:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
2592	2025-07-10T00:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
2592	2025-07-10T00:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
2593	2025-07-10T00:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
2593	2025-07-10T00:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
2593	2025-07-10T00:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
2593	2025-07-10T00:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
2593	2025-07-10T00:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
2594	2025-07-10T00:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
2594	2025-07-10T00:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
2594	2025-07-10T00:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
2594	2025-07-10T00:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
2594	2025-07-10T00:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
2595	2025-07-10T00:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
2595	2025-07-10T00:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
2595	2025-07-10T00:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
2595	2025-07-10T00:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
2595	2025-07-10T00:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
2596	2025-07-10T00:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
2596	2025-07-10T00:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
2596	2025-07-10T00:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
2596	2025-07-10T00:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
2596	2025-07-10T00:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
2597	2025-07-10T00:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
2597	2025-07-10T00:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
2597	2025-07-10T00:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
2597	2025-07-10T00:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
2597	2025-07-10T00:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
2598	2025-07-10T00:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
2598	2025-07-10T00:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
2598	2025-07-10T00:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
2598	2025-07-10T00:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
2598	2025-07-10T00:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
2599	2025-07-10T00:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
2599	2025-07-10T00:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
2599	2025-07-10T00:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
2599	2025-07-10T00:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
2599	2025-07-10T00:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
2600	2025-07-10T00:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
2600	2025-07-10T00:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
2600	2025-07-10T00:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
2600	2025-07-10T00:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
2600	2025-07-10T00:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
2601	2025-07-10T00:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
2601	2025-07-10T00:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
2601	2025-07-10T00:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
2601	2025-07-10T00:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
2601	2025-07-10T00:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
2602	2025-07-10T00:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
2602	2025-07-10T00:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
2602	2025-07-10T00:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
2602	2025-07-10T00:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
2602	2025-07-10T00:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
2603	2025-07-10T00:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
2603	2025-07-10T00:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
2603	2025-07-10T00:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
2603	2025-07-10T00:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
2603	2025-07-10T00:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
2604	2025-07-10T01:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
2604	2025-07-10T01:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
2604	2025-07-10T01:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
2604	2025-07-10T01:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
2604	2025-07-10T01:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
2605	2025-07-10T01:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
2605	2025-07-10T01:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
2605	2025-07-10T01:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
2605	2025-07-10T01:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
2605	2025-07-10T01:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
2606	2025-07-10T01:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
2606	2025-07-10T01:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
2606	2025-07-10T01:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
2606	2025-07-10T01:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
2606	2025-07-10T01:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
2607	2025-07-10T01:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
2607	2025-07-10T01:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
2607	2025-07-10T01:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
2607	2025-07-10T01:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
2607	2025-07-10T01:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
2608	2025-07-10T01:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
2608	2025-07-10T01:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
2608	2025-07-10T01:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
2608	2025-07-10T01:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
2608	2025-07-10T01:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
2609	2025-07-10T01:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
2609	2025-07-10T01:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
2609	2025-07-10T01:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
2609	2025-07-10T01:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
2609	2025-07-10T01:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
2610	2025-07-10T01:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
2610	2025-07-10T01:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
2610	2025-07-10T01:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
2610	2025-07-10T01:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
2610	2025-07-10T01:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
2611	2025-07-10T01:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
2611	2025-07-10T01:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
2611	2025-07-10T01:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
2611	2025-07-10T01:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
2611	2025-07-10T01:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
2612	2025-07-10T01:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
2612	2025-07-10T01:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
2612	2025-07-10T01:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
2612	2025-07-10T01:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
2612	2025-07-10T01:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
2613	2025-07-10T01:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
2613	2025-07-10T01:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
2613	2025-07-10T01:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
2613	2025-07-10T01:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
2613	2025-07-10T01:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
2614	2025-07-10T01:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
2614	2025-07-10T01:50:00.000	POINT (487049.12003384926 4420349.32446721)	1
2614	2025-07-10T01:50:00.000	POINT (485057.5850584154 4420431.121838025)	2
2614	2025-07-10T01:50:00.000	POINT (483373.16822203726 4420750.797663476)	3
2614	2025-07-10T01:50:00.000	POINT (483415.5053154079 4420725.761703704)	4
2615	2025-07-10T01:55:00.000	POINT (485535.99952546356 4421523.756333128)	0
2615	2025-07-10T01:55:00.000	POINT (487049.12003384926 4420349.32446721)	1
2615	2025-07-10T01:55:00.000	POINT (485057.5850584154 4420431.121838025)	2
2615	2025-07-10T01:55:00.000	POINT (483373.16822203726 4420750.797663476)	3
2615	2025-07-10T01:55:00.000	POINT (483415.5053154079 4420725.761703704)	4
2616	2025-07-10T02:00:00.000	POINT (485535.99952546356 4421523.756333128)	0
2616	2025-07-10T02:00:00.000	POINT (487049.12003384926 4420349.32446721)	1
2616	2025-07-10T02:00:00.000	POINT (485057.5850584154 4420431.121838025)	2
2616	2025-07-10T02:00:00.000	POINT (483373.16822203726 4420750.797663476)	3
2616	2025-07-10T02:00:00.000	POINT (483415.5053154079 4420725.761703704)	4
2617	2025-07-10T02:05:00.000	POINT (485535.99952546356 4421523.756333128)	0
2617	2025-07-10T02:05:00.000	POINT (487049.12003384926 4420349.32446721)	1
2617	2025-07-10T02:05:00.000	POINT (485057.5850584154 4420431.121838025)	2
2617	2025-07-10T02:05:00.000	POINT (483373.16822203726 4420750.797663476)	3
2617	2025-07-10T02:05:00.000	POINT (483415.5053154079 4420725.761703704)	4
2618	2025-07-10T02:10:00.000	POINT (485535.99952546356 4421523.756333128)	0
2618	2025-07-10T02:10:00.000	POINT (487049.12003384926 4420349.32446721)	1
2618	2025-07-10T02:10:00.000	POINT (485057.5850584154 4420431.121838025)	2
2618	2025-07-10T02:10:00.000	POINT (483373.16822203726 4420750.797663476)	3
2618	2025-07-10T02:10:00.000	POINT (483415.5053154079 4420725.761703704)	4
2619	2025-07-10T02:15:00.000	POINT (485535.99952546356 4421523.756333128)	0
2619	2025-07-10T02:15:00.000	POINT (487049.12003384926 4420349.32446721)	1
2619	2025-07-10T02:15:00.000	POINT (485057.5850584154 4420431.121838025)	2
2619	2025-07-10T02:15:00.000	POINT (483373.16822203726 4420750.797663476)	3
2619	2025-07-10T02:15:00.000	POINT (483415.5053154079 4420725.761703704)	4
2620	2025-07-10T02:20:00.000	POINT (485535.99952546356 4421523.756333128)	0
2620	2025-07-10T02:20:00.000	POINT (487049.12003384926 4420349.32446721)	1
2620	2025-07-10T02:20:00.000	POINT (485057.5850584154 4420431.121838025)	2
2620	2025-07-10T02:20:00.000	POINT (483373.16822203726 4420750.797663476)	3
2620	2025-07-10T02:20:00.000	POINT (483415.5053154079 4420725.761703704)	4
2621	2025-07-10T02:25:00.000	POINT (485535.99952546356 4421523.756333128)	0
2621	2025-07-10T02:25:00.000	POINT (487049.12003384926 4420349.32446721)	1
2621	2025-07-10T02:25:00.000	POINT (485057.5850584154 4420431.121838025)	2
2621	2025-07-10T02:25:00.000	POINT (483373.16822203726 4420750.797663476)	3
2621	2025-07-10T02:25:00.000	POINT (483415.5053154079 4420725.761703704)	4
2622	2025-07-10T02:30:00.000	POINT (485535.99952546356 4421523.756333128)	0
2622	2025-07-10T02:30:00.000	POINT (487049.12003384926 4420349.32446721)	1
2622	2025-07-10T02:30:00.000	POINT (485057.5850584154 4420431.121838025)	2
2622	2025-07-10T02:30:00.000	POINT (483373.16822203726 4420750.797663476)	3
2622	2025-07-10T02:30:00.000	POINT (483415.5053154079 4420725.761703704)	4
2623	2025-07-10T02:35:00.000	POINT (485535.99952546356 4421523.756333128)	0
2623	2025-07-10T02:35:00.000	POINT (487049.12003384926 4420349.32446721)	1
2623	2025-07-10T02:35:00.000	POINT (485057.5850584154 4420431.121838025)	2
2623	2025-07-10T02:35:00.000	POINT (483373.16822203726 4420750.797663476)	3
2623	2025-07-10T02:35:00.000	POINT (483415.5053154079 4420725.761703704)	4
2624	2025-07-10T02:40:00.000	POINT (485535.99952546356 4421523.756333128)	0
2624	2025-07-10T02:40:00.000	POINT (487049.12003384926 4420349.32446721)	1
2624	2025-07-10T02:40:00.000	POINT (485057.5850584154 4420431.121838025)	2
2624	2025-07-10T02:40:00.000	POINT (483373.16822203726 4420750.797663476)	3
2624	2025-07-10T02:40:00.000	POINT (483415.5053154079 4420725.761703704)	4
2625	2025-07-10T02:45:00.000	POINT (485535.99952546356 4421523.756333128)	0
2625	2025-07-10T02:45:00.000	POINT (487049.12003384926 4420349.32446721)	1
2625	2025-07-10T02:45:00.000	POINT (485057.5850584154 4420431.121838025)	2
2625	2025-07-10T02:45:00.000	POINT (483373.16822203726 4420750.797663476)	3
2625	2025-07-10T02:45:00.000	POINT (483415.5053154079 4420725.761703704)	4
2626	2025-07-10T02:50:00.000	POINT (485535.99952546356 4421523.756333128)	0
