id	location	buildingType	attractivenessPercentile	attractiveness	totalPersonCapacity	totalRoomCapacity	units	neighborhoodId	blockId	blockGroupId	censusTractId	
18947	LINESTRING (486762.19699464523 4421108.221668643, 486759.87079960736 4421097.015770928, 486757.821141277 4421097.463288208, 486757.47631888936 4421095.688055535, 486755.255791208 4421096.135870263, 486755.60022851685 4421097.689124566, 486756.1126430294 4421097.577245045, 486758.2683600825 4421109.005416655, 486762.19699464523 4421108.221668643)	Residental	1.0	0.5102670241913565	0	0	[]	0	0	0	0	
18948	LINESTRING (486754.5966079722 4421110.121688871, 486754.51059514587 4421109.788869865, 486752.70162444754 4421101.245823116, 486751.7547095869 4421097.140857868, 486747.9115049046 4421097.924462748, 486748.08372428524 4421098.701089733, 486750.5827336145 4421111.0165784, 486754.5966079722 4421110.121688871)	Residental	1.0	0.8535911295932687	0	0	[]	0	0	0	0	
18949	LINESTRING (486746.5686672706 4421111.800480906, 486750.5827336145 4421111.0165784, 486748.08372428524 4421098.701089733, 486744.0698446585 4421099.595982663, 486746.5686672706 4421111.800480906)	Residental	1.0	0.028021377029935013	0	0	[]	0	0	0	0	
18950	LINESTRING (486742.8963392727 4421112.58379135, 486740.39770403696 4421100.490283419, 486739.8852899465 4421100.602163996, 486739.6268631603 4421099.381729221, 486736.38170248223 4421100.164299888, 486736.72652958997 4421101.939531633, 486739.22401202336 4421113.367103563, 486742.8963392727 4421112.58379135)	Residental	1.0	0.04241409090777115	0	0	[]	0	0	0	0	
18951	LINESTRING (486754.51059514587 4421109.788869865, 486758.2683600825 4421109.005416655, 486756.1126430294 4421097.577245045, 486755.60022851685 4421097.689124566, 486753.1235907197 4421098.248374263, 486753.7264529255 4421101.022063715, 486752.70162444754 4421101.245823116, 486754.51059514587 4421109.788869865)	Residental	1.0	0.35104623051023365	0	0	[]	0	0	0	0	
18952	LINESTRING (486770.1395080423 4421106.543041326, 486767.6422624248 4421095.226448636, 486763.7138132812 4421096.121182944, 486766.12543737347 4421107.326933522, 486770.1395080423 4421106.543041326)	Residental	1.0	0.9173708887540019	0	0	[]	0	0	0	0	
18953	LINESTRING (486742.8963392727 4421112.58379135, 486746.5686672706 4421111.800480906, 486743.8116114688 4421098.486536885, 486740.22471186117 4421099.269700051, 486742.8963392727 4421112.58379135)	Residental	1.0	0.540167873177721	0	0	[]	0	0	0	0	
18954	LINESTRING (486735.2101411464 4421114.262001199, 486739.22401202336 4421113.367103563, 486736.72652958997 4421101.939531633, 486732.79789434705 4421102.723292759, 486735.2101411464 4421114.262001199)	Residental	1.0	0.011189492232229314	0	0	[]	0	0	0	0	
18955	LINESTRING (486735.2101411464 4421114.262001199, 486732.79789434705 4421102.723292759, 486732.4530663593 4421100.948061188, 486729.6348864281 4421101.618902307, 486730.06553585094 4421103.615963342, 486728.78440495953 4421103.840172025, 486731.1960780592 4421115.045911809, 486735.2101411464 4421114.262001199)	Residental	1.0	0.45357685467380937	0	0	[]	0	0	0	0	
18956	LINESTRING (486727.2676433371 4421115.94066496, 486731.1960780592 4421115.045911809, 486728.3541415844 4421102.065089336, 486724.5109417421 4421102.848706029, 486727.2676433371 4421115.94066496)	Residental	1.0	0.9462280278879289	0	0	[]	0	0	0	0	
18957	LINESTRING (486727.2676433371 4421115.94066496, 486724.5109417421 4421102.848706029, 486720.58230819827 4421103.632473453, 486723.50988494337 4421116.724133473, 486727.2676433371 4421115.94066496)	Residental	1.0	0.0685280211140964	0	0	[]	0	0	0	0	
18958	LINESTRING (486723.59570579097 4421116.945962994, 486723.50988494337 4421116.724133473, 486720.58230819827 4421103.632473453, 486716.739109929 4421104.416094069, 486719.4964042775 4421117.841017675, 486723.59570579097 4421116.945962994)	Residental	1.0	0.07358186813422196	0	0	[]	0	0	0	0	
18959	LINESTRING (486719.41096995183 4421117.841166481, 486716.739109929 4421104.416094069, 486712.7250435103 4421105.200014384, 486715.396136839 4421118.18112886, 486715.48234465613 4421118.624936574, 486719.41096995183 4421117.841166481)	Residental	1.0	0.04166088365217924	0	0	[]	0	0	0	0	
18960	LINESTRING (486715.396136839 4421118.18112886, 486712.7250435103 4421105.200014384, 486710.333845702 4421105.759129119, 486710.7644999585 4421107.756189089, 486709.39812934387 4421108.0915390765, 486711.55294643366 4421118.964752127, 486715.396136839 4421118.18112886)	Residental	1.0	0.7287298658474032	0	0	[]	0	0	0	0	
18961	LINESTRING (486703.6108457283 4421120.865418852, 486707.71033727244 4421120.081344757, 486705.38309799734 4421108.320517573, 486701.3688411998 4421108.99345474, 486703.6108457283 4421120.865418852)	Residental	1.0	0.4863666405160616	0	0	[]	0	0	0	0	
18962	LINESTRING (486711.55294643366 4421118.964752127, 486709.39812934387 4421108.0915390765, 486709.3117275948 4421107.536742301, 486705.38309799734 4421108.320517573, 486707.71033727244 4421120.081344757, 486711.638961036 4421119.297570656, 486711.55294643366 4421118.964752127)	Residental	1.0	0.4734247084418759	0	0	[]	0	0	0	0	
18963	LINESTRING (486703.6966671099 4421121.087248152, 486703.6108457283 4421120.865418852, 486701.3688411998 4421108.99345474, 486697.52564756956 4421109.777085058, 486697.78388712805 4421110.886529304, 486699.76804506965 4421121.871026351, 486703.6966671099 4421121.087248152)	Residental	1.0	0.3633672401914212	0	0	[]	0	0	0	0	
18964	LINESTRING (486699.76804506965 4421121.871026351, 486697.78388712805 4421110.886529304, 486693.85506672994 4421111.559321386, 486694.54454592837 4421114.998792017, 486695.2342181815 4421118.549251868, 486696.01048602717 4421122.76549758, 486699.76804506965 4421121.871026351)	Residental	1.0	0.2354270831989741	0	0	[]	0	0	0	0	
18965	LINESTRING (486681.5771350061 4421125.6764215585, 486696.01048602717 4421122.76549758, 486695.2342181815 4421118.549251868, 486680.62999089074 4421121.460475759, 486681.5771350061 4421125.6764215585)	Residental	1.0	0.3712201281824469	0	0	[]	0	0	0	0	
18966	LINESTRING (486691.29804037104 4421115.004457936, 486693.8601026309 4421114.445039026, 486692.826754733 4421109.785284332, 486678.7351178336 4421112.6956171645, 486679.7686678615 4421117.466359131, 486691.29804037104 4421115.004457936)	Residental	1.0	0.5116186347596635	0	0	[]	0	0	0	0	
18967	LINESTRING (486680.62999089074 4421121.460475759, 486695.2342181815 4421118.549251868, 486694.54454592837 4421114.998792017, 486691.3844433503 4421115.559254518, 486691.29804037104 4421115.004457936, 486679.7686678615 4421117.466359131, 486680.62999089074 4421121.460475759)	Residental	1.0	0.18204071153028334	0	0	[]	0	0	0	0	
18968	LINESTRING (486676.74860001885 4421100.379256008, 486677.6118657527 4421105.483263586, 486691.7887563564 4421102.461790488, 486690.75443694793 4421097.247090467, 486676.74860001885 4421100.379256008)	Residental	1.0	0.728776886980504	0	0	[]	0	0	0	0	
18969	LINESTRING (486690.75443694793 4421097.247090467, 486691.60839506524 4421097.0236209715, 486690.83212224836 4421092.807375863, 486690.65931570024 4421091.697782754, 486685.2790667012 4421092.9280602075, 486676.14105504844 4421094.941833282, 486676.22726540687 4421095.385640539, 486675.2876790167 4421095.49827192, 486675.9789135366 4421099.936643052, 486676.6621958075 4421099.824459603, 486676.74860001885 4421100.379256008, 486690.75443694793 4421097.247090467)	Residental	1.0	0.7213678340926314	0	0	[]	0	0	0	0	
18970	LINESTRING (486696.6302502728 4421086.248878497, 486696.88636066765 4421086.137442186, 486696.19552442705 4421081.921047549, 486683.5544799945 4421083.829935022, 486683.381672191 4421082.7203420885, 486673.55978324375 4421084.513333627, 486674.1646152119 4421088.396908164, 486675.1042024596 4421088.284276647, 486675.2772053058 4421089.50485854, 486696.6302502728 4421086.248878497)	Residental	1.0	0.11154736882630045	0	0	[]	0	0	0	0	
18971	LINESTRING (486685.2790667012 4421092.9280602075, 486685.1064531605 4421091.929456357, 486697.1490547963 4421089.79963649, 486696.6302502728 4421086.248878497, 486675.2772053058 4421089.50485854, 486676.14105504844 4421094.941833282, 486685.2790667012 4421092.9280602075)	Residental	1.0	0.3118888875764556	0	0	[]	0	0	0	0	
18972	LINESTRING (486683.381672191 4421082.7203420885, 486683.1234296056 4421081.610898373, 486694.56858476106 4421079.815086412, 486694.30995634955 4421078.483664058, 486697.5557029246 4421078.034042926, 486697.0378660222 4421075.038230635, 486673.5498901575 4421078.8528877525, 486674.32791965106 4421084.068033253, 486683.381672191 4421082.7203420885)	Residental	1.0	0.1538694899270806	0	0	[]	0	0	0	0	
18973	LINESTRING (486673.0374755729 4421078.96477282, 486673.5498901575 4421078.8528877525, 486697.0378660222 4421075.038230635, 486696.17422267265 4421069.712242859, 486695.8319022457 4421069.379871732, 486693.1840024273 4421069.717460736, 486693.1847772098 4421070.161417265, 486690.45163665595 4421070.610145451, 486690.36523311905 4421070.055348919, 486680.3720687905 4421071.626651598, 486680.4580852769 4421071.959469757, 486678.1521202717 4421072.4074561605, 486678.065521942 4421071.74167063, 486677.03894632426 4421070.966537988, 486675.33063722256 4421071.191502042, 486674.56366325624 4421072.302737104, 486674.6502618869 4421072.968522594, 486671.91634738113 4421072.9733008975, 486673.0374755729 4421078.96477282)	Residental	1.0	0.24913122652528852	0	0	[]	0	0	0	0	
18974	LINESTRING (486696.3158164534 4421101.898943021, 486694.7607583833 4421092.023593131, 486690.83212224836 4421092.807375863, 486691.60839506524 4421097.0236209715, 486690.75443694793 4421097.247090467, 486691.7887563564 4421102.461790488, 486691.8745782864 4421102.683619648, 486693.5840429516 4421103.124594103, 486695.1212827597 4421102.788943127, 486696.3158164534 4421101.898943021)	Residental	1.0	0.7479840178588957	0	0	[]	0	0	0	0	
18975	LINESTRING (486696.4864918105 4421101.787655757, 486700.15882034163 4421101.004322975, 486699.9869833216 4421100.449675332, 486698.3480440697 4421091.462386855, 486694.7607583833 4421092.023593131, 486696.4864918105 4421101.787655757)	Residental	1.0	0.6219219418078189	0	0	[]	0	0	0	0	
18976	LINESTRING (486707.929491403 4421098.770983218, 486706.2901741578 4421089.56171481, 486706.1173697899 4421088.452121359, 486703.64053900517 4421088.900397986, 486704.2445811626 4421092.340018351, 486703.0488837248 4421092.564082374, 486704.3425955412 4421099.554163274, 486707.929491403 4421098.770983218)	Residental	1.0	0.011939670004722847	0	0	[]	0	0	0	0	
18977	LINESTRING (486699.9869833216 4421100.449675332, 486704.3425955412 4421099.554163274, 486703.0488837248 4421092.564082374, 486702.3656004233 4421092.676263453, 486702.02018419816 4421090.568065859, 486700.99516221805 4421090.680843069, 486700.8229378605 4421089.9042171445, 486699.2856952052 4421090.239866957, 486699.45830692333 4421091.238471123, 486698.3480440697 4421091.462386855, 486699.9869833216 4421100.449675332)	Residental	1.0	0.9730063352879619	0	0	[]	0	0	0	0	
18978	LINESTRING (486715.70132720296 4421097.203586223, 486713.3715792581 4421083.999898277, 486711.1508572699 4421084.336736705, 486712.27253324894 4421090.661181829, 486710.8205314365 4421090.885691295, 486712.028995274 4421097.9869115045, 486715.70132720296 4421097.203586223)	Residental	1.0	0.5485325756925316	0	0	[]	0	0	0	0	
18979	LINESTRING (486707.929491403 4421098.770983218, 486712.028995274 4421097.9869115045, 486710.8205314365 4421090.885691295, 486710.0518132486 4421090.998020587, 486709.70659253316 4421089.000811791, 486706.2901741578 4421089.56171481, 486707.929491403 4421098.770983218)	Residental	1.0	0.2860922147577185	0	0	[]	0	0	0	0	
18980	LINESTRING (486719.8008327002 4421096.419518692, 486718.5069412221 4421089.318446101, 486718.1652026465 4421089.319041372, 486717.56155322585 4421086.101398207, 486717.0491384958 4421086.213280316, 486716.5316965073 4421083.4394449545, 486713.3715792581 4421083.999898277, 486715.70132720296 4421097.203586223, 486719.8008327002 4421096.419518692)	Residental	1.0	0.6651818433828156	0	0	[]	0	0	0	0	
18981	LINESTRING (486723.55860073975 4421095.636048399, 486721.6604850398 4421084.984364302, 486718.07338796894 4421085.656548725, 486719.8008327002 4421096.419518692, 486723.55860073975 4421095.636048399)	Residental	1.0	0.1655010123689442	0	0	[]	0	0	0	0	
18982	LINESTRING (486727.40199732524 4421094.963420381, 486731.50131206645 4421094.068370014, 486729.60436609155 4421084.082618798, 486725.504852967 4421084.8666810235, 486727.40199732524 4421094.963420381)	Residental	1.0	0.7770861264898246	0	0	[]	0	0	0	0	
18983	LINESTRING (486727.3165627456 4421094.963569097, 486726.0220983761 4421087.529527858, 486725.338814296 4421087.641706877, 486724.73516777635 4421084.424063158, 486721.6604850398 4421084.984364302, 486723.55860073975 4421095.636048399, 486727.3165627456 4421094.963569097)	Residental	1.0	0.30857238472766046	0	0	[]	0	0	0	0	
18984	LINESTRING (486739.10228819435 4421092.501294248, 486737.0321656674 4421081.183968794, 486733.9574807414 4421081.74426497, 486734.73353768885 4421085.849525204, 486733.8793839715 4421085.962000724, 486735.259082444 4421093.284905496, 486739.10228819435 4421092.501294248)	Residental	1.0	0.05543144407226608	0	0	[]	0	0	0	0	
18985	LINESTRING (486737.0321656674 4421081.183968794, 486739.10228819435 4421092.501294248, 486743.03092934354 4421091.717536398, 486741.7360937947 4421084.061514296, 486741.13824387937 4421084.1735433405, 486740.4485900043 4421080.623079573, 486737.0321656674 4421081.183968794)	Residental	1.0	0.15389290153362722	0	0	[]	0	0	0	0	
18986	LINESTRING (486746.9595712912 4421090.933780573, 486745.14615016 4421079.837985755, 486742.15670586715 4421080.28714097, 486742.76111724455 4421083.948742567, 486741.7360937947 4421084.061514296, 486743.03092934354 4421091.717536398, 486746.9595712912 4421090.933780573)	Residental	1.0	0.6560928482461846	0	0	[]	0	0	0	0	
18987	LINESTRING (486735.259082444 4421093.284905496, 486733.8793839715 4421085.962000724, 486732.4273806446 4421086.18650607, 486731.9103305187 4421083.634647947, 486729.60436609155 4421084.082618798, 486731.50131206645 4421094.068370014, 486735.259082444 4421093.284905496)	Residental	1.0	0.9148915481993352	0	0	[]	0	0	0	0	
18988	LINESTRING (486750.8880211826 4421090.039037643, 486754.98734127823 4421089.143999923, 486752.74714323785 4421078.270923667, 486752.6611299808 4421077.938104698, 486750.0136164421 4421078.49765224, 486750.78908648546 4421082.2699466655, 486749.5081442867 4421082.605140982, 486750.8880211826 4421090.039037643)	Residental	1.0	0.6513662879007871	0	0	[]	0	0	0	0	
18989	LINESTRING (486750.8880211826 4421090.039037643, 486749.5081442867 4421082.605140982, 486748.2270093045 4421082.829346379, 486747.62298627367 4421079.38972263, 486745.14615016 4421079.837985755, 486746.9595712912 4421090.933780573, 486750.8880211826 4421090.039037643)	Residental	1.0	0.5024764990792453	0	0	[]	0	0	0	0	
18990	LINESTRING (486754.98734127823 4421089.143999923, 486758.8303583625 4421088.249409499, 486757.2796194248 4421080.815808199, 486755.91304918384 4421081.040160687, 486755.2237875055 4421077.711673882, 486752.74714323785 4421078.270923667, 486754.98734127823 4421089.143999923)	Residental	1.0	0.8053144194928644	0	0	[]	0	0	0	0	
18991	LINESTRING (486758.8303583625 4421088.249409499, 486762.7588110048 4421087.354672695, 486760.51900897856 4421076.703572476, 486758.04236400186 4421077.262820538, 486758.64599700284 4421080.480466824, 486757.2796194248 4421080.815808199, 486758.8303583625 4421088.249409499)	Residental	1.0	0.03633072620594413	0	0	[]	0	0	0	0	
18992	LINESTRING (486762.7588110048 4421087.354672695, 486766.6018298874 4421086.460086193, 486765.0510981815 4421079.02648335, 486763.8553969061 4421079.250537827, 486763.2519586859 4421076.143880273, 486760.51900897856 4421076.703572476, 486762.7588110048 4421087.354672695)	Residental	1.0	0.2285166689064022	0	0	[]	0	0	0	0	
18993	LINESTRING (486767.8604295247 4421073.250155266, 486768.2050578733 4421074.914399211, 486770.18758273247 4421085.011000666, 486774.20166557276 4421084.227110666, 486772.8229656263 4421077.459144705, 486771.1148478071 4421077.795076432, 486770.16639943136 4421072.8021960035, 486767.8604295247 4421073.250155266)	Residental	1.0	0.7995198115178341	0	0	[]	0	0	0	0	
18994	LINESTRING (486770.18758273247 4421085.011000666, 486768.2050578733 4421074.914399211, 486765.3868652156 4421075.585227058, 486766.0759300052 4421078.802725627, 486765.0510981815 4421079.02648335, 486766.6018298874 4421086.460086193, 486770.35960755375 4421085.676639001, 486770.18758273247 4421085.011000666)	Residental	1.0	0.8771581698691936	0	0	[]	0	0	0	0	
18995	LINESTRING (486777.9594451038 4421083.443667228, 486776.06409737596 4421074.345817821, 486774.35597871983 4421074.681748818, 486774.7871954229 4421077.011779671, 486772.8229656263 4421077.459144705, 486774.20166557276 4421084.227110666, 486777.9594451038 4421083.443667228)	Residental	1.0	0.9228147695385407	0	0	[]	0	0	0	0	
18996	LINESTRING (486781.546355969 4421082.660521859, 486780.5120953915 4421077.445809972, 486780.16746984253 4421075.781565468, 486779.05720241624 4421076.005469433, 486778.6259869628 4421073.675438345, 486778.19900533446 4421073.7871682, 486778.02678847656 4421073.010540569, 486775.89168782067 4421073.458201106, 486776.06409737596 4421074.345817821, 486777.9594451038 4421083.443667228, 486781.546355969 4421082.660521859)	Residental	1.0	0.8340061857271549	0	0	[]	0	0	0	0	
18997	LINESTRING (486795.5436184481 4421074.53403812, 486794.68023611454 4421069.319028492, 486779.3923985873 4421072.231246393, 486780.16746984253 4421075.781565468, 486780.5120953915 4421077.445809972, 486795.5436184481 4421074.53403812)	Residental	1.0	0.5455544122597779	0	0	[]	0	0	0	0	
18998	LINESTRING (486796.4908968311 4421078.860986875, 486796.8324436793 4421078.749405984, 486797.2578878493 4421077.749764111, 486796.9979320215 4421075.641414394, 486795.5436184481 4421074.53403812, 486780.5120953915 4421077.445809972, 486781.546355969 4421082.660521859, 486796.66291948815 4421079.5266257925, 486796.4908968311 4421078.860986875)	Residental	1.0	0.4848822527163138	0	0	[]	0	0	0	0	
18999	LINESTRING (486781.85942650185 4421066.122548706, 486793.81685262086 4421064.104019005, 486792.9542369389 4421059.33296617, 486775.6159413183 4421062.248743365, 486776.3931326469 4421067.01994245, 486781.85942650185 4421066.122548706)	Residental	1.0	0.11744190161495105	0	0	[]	0	0	0	0	
19000	LINESTRING (486792.9542369389 4421059.33296617, 486792.0048393699 4421053.785137557, 486774.66633896675 4421056.5899277255, 486775.6159413183 4421062.248743365, 486792.9542369389 4421059.33296617)	Residental	1.0	0.946640347059275	0	0	[]	0	0	0	0	
19001	LINESTRING (486776.4822247161 4421069.128587779, 486774.2393564362 4421056.701657793, 486769.5417790927 4421057.486733618, 486771.0086162572 4421065.808398396, 486772.1188849387 4421065.584493266, 486772.80968059256 4421069.800894572, 486776.4822247161 4421069.128587779)	Residental	1.0	0.5209288639986055	0	0	[]	0	0	0	0	
19002	LINESTRING (486794.68023611454 4421069.319028492, 486793.81685262086 4421064.104019005, 486781.85942650185 4421066.122548706, 486782.032220327 4421067.232143808, 486778.53035212157 4421067.793162503, 486779.3923985873 4421072.231246393, 486794.68023611454 4421069.319028492)	Residental	1.0	0.6164621405127897	0	0	[]	0	0	0	0	
19003	LINESTRING (486767.6849372095 4421070.586712623, 486765.44186235056 4421058.048796033, 486760.82972170645 4421058.833728941, 486762.125891044 4421067.266677867, 486762.9800472627 4421067.154205519, 486763.84229552513 4421071.7032768, 486767.77114250103 4421071.030520887, 486767.6849372095 4421070.586712623)	Residental	1.0	0.6751376613828609	0	0	[]	0	0	0	0	
19004	LINESTRING (486771.0086162572 4421065.808398396, 486769.5417790927 4421057.486733618, 486765.44186235056 4421058.048796033, 486767.6849372095 4421070.586712623, 486771.10117593344 4421069.914848031, 486770.4107644877 4421065.920425138, 486771.0086162572 4421065.808398396)	Residental	1.0	0.6509008708202539	0	0	[]	0	0	0	0	
19005	LINESTRING (486762.125891044 4421067.266677867, 486760.82972170645 4421058.833728941, 486756.13214702357 4421059.618813035, 486757.59919119434 4421068.051464428, 486758.3762004889 4421072.711672616, 486760.42605822824 4421072.375144648, 486760.51342021883 4421073.484887627, 486761.79455712525 4421073.260684301, 486761.621953183 4421072.262078773, 486762.048934659 4421072.150347993, 486761.2717348523 4421067.3791503105, 486762.125891044 4421067.266677867)	Residental	1.0	0.09435175377134541	0	0	[]	0	0	0	0	
19006	LINESTRING (486753.5906931757 4421072.05404796, 486757.2632345573 4421071.3817319, 486756.65960027504 4421068.164085766, 486757.59919119434 4421068.051464428, 486756.13214702357 4421059.618813035, 486751.5200082624 4421060.403751581, 486753.5906931757 4421072.05404796)	Residental	1.0	0.5519974746154284	0	0	[]	0	0	0	0	
19007	LINESTRING (486749.06399702706 4421072.838839604, 486747.0785474461 4421061.077406798, 486742.8933922612 4421061.750618976, 486744.79360625724 4421073.623188372, 486745.6475685826 4421073.399724947, 486745.8203675233 4421074.509319253, 486748.55350985023 4421074.060610916, 486748.38071129884 4421072.95101655, 486749.06399702706 4421072.838839604)	Residental	1.0	0.39820734930229085	0	0	[]	0	0	0	0	
19008	LINESTRING (486744.79360625724 4421073.623188372, 486742.8933922612 4421061.750618976, 486738.28125612094 4421062.535565538, 486740.26768396783 4421074.851941777, 486744.8800057935 4421074.177985515, 486744.79360625724 4421073.623188372)	Residental	1.0	0.0034811957459279785	0	0	[]	0	0	0	0	
19009	LINESTRING (486751.5200082624 4421060.403751581, 486747.0785474461 4421061.077406798, 486749.06399702706 4421072.838839604, 486749.23640972254 4421073.726455719, 486751.45694359165 4421073.278639269, 486751.2845311462 4421072.391023103, 486753.5906931757 4421072.05404796, 486751.5200082624 4421060.403751581)	Residental	1.0	0.9468644669024855	0	0	[]	0	0	0	0	
19010	LINESTRING (486705.50771618646 4421081.793815961, 486703.09212405013 4421068.368302115, 486699.07784639386 4421069.041240396, 486701.4083978307 4421082.688880278, 486705.50771618646 4421081.793815961)	Residental	1.0	0.6557573270188094	0	0	[]	0	0	0	0	
19011	LINESTRING (486713.4490845079 4421079.449194895, 486711.37698614283 4421067.021985214, 486707.36270706553 4421067.694919128, 486709.6911160416 4421080.121680999, 486713.4490845079 4421079.449194895)	Residental	1.0	0.5309032410555025	0	0	[]	0	0	0	0	
19012	LINESTRING (486705.50771618646 4421081.793815961, 486708.4117230573 4421081.344795296, 486707.63468405214 4421076.684592066, 486708.9158189042 4421076.46037985, 486707.36270706553 4421067.694919128, 486703.09212405013 4421068.368302115, 486705.50771618646 4421081.793815961)	Residental	1.0	0.15090779739794913	0	0	[]	0	0	0	0	
19013	LINESTRING (486713.4490845079 4421079.449194895, 486716.6092036506 4421078.888741612, 486716.00477931835 4421075.227142086, 486717.20047985 4421075.003080106, 486715.73281215836 4421066.237468892, 486711.37698614283 4421067.021985214, 486713.4490845079 4421079.449194895)	Residental	1.0	0.06369887768100047	0	0	[]	0	0	0	0	
19014	LINESTRING (486720.0033974536 4421065.564092991, 486715.73281215836 4421066.237468892, 486717.20047985 4421075.003080106, 486718.7379196795 4421074.778423055, 486720.03200663393 4421081.990484665, 486722.85057953047 4421081.541618301, 486722.16033707926 4421077.65818878, 486720.0033974536 4421065.564092991)	Residental	1.0	0.17153115255404694	0	0	[]	0	0	0	0	
19015	LINESTRING (486735.0509475084 4421071.864299837, 486733.83999078796 4421063.320217608, 486728.8861168014 4421064.105764439, 486731.13040895516 4421077.309605337, 486734.97400852735 4421076.747970312, 486734.1115504807 4421072.087913088, 486735.0509475084 4421071.864299837)	Residental	1.0	0.12198942634276755	0	0	[]	0	0	0	0	
19016	LINESTRING (486732.75675965875 4421079.082606843, 486731.56105932075 4421079.3066663835, 486731.13040895516 4421077.309605337, 486728.8861168014 4421064.105764439, 486724.5300950063 4421064.779284107, 486725.99697997636 4421073.100940439, 486727.1072463028 4421072.877028747, 486728.5741269522 4421081.198685669, 486733.01518821524 4421080.303041351, 486732.75675965875 4421079.082606843)	Residental	1.0	0.4006096224192539	0	0	[]	0	0	0	0	
19017	LINESTRING (486725.99697997636 4421073.100940439, 486724.5300950063 4421064.779284107, 486720.0033974536 4421065.564092991, 486722.16033707926 4421077.65818878, 486725.0643464793 4421077.209174466, 486724.3742980204 4421073.436733905, 486725.99697997636 4421073.100940439)	Residental	1.0	0.4048587218540314	0	0	[]	0	0	0	0	
19018	LINESTRING (486740.26768396783 4421074.851941777, 486738.28125612094 4421062.535565538, 486733.83999078796 4421063.320217608, 486735.0509475084 4421071.864299837, 486735.9051028241 4421071.7518244535, 486736.5968832981 4421076.523168231, 486740.35504886595 4421075.961684535, 486740.26768396783 4421074.851941777)	Residental	1.0	0.8805493515202218	0	0	[]	0	0	0	0	
19019	LINESTRING (486632.734077139 4421042.741764986, 486629.48851385573 4421043.302402789, 486629.5751167363 4421043.96818775, 486622.1445950324 4421045.313094469, 486621.2929700047 4421046.868441267, 486621.46578763047 4421047.978032756, 486622.9199369504 4421048.974386728, 486623.5247974365 4421052.857957104, 486622.5852065529 4421052.970594959, 486623.0166655753 4421055.4116063975, 486623.78538610804 4421055.2992683435, 486624.7341272128 4421060.403119799, 486635.15388642775 4421058.4980280865, 486632.734077139 4421042.741764986)	Residental	1.0	0.7159635247332327	0	0	[]	0	0	0	0	
19020	LINESTRING (486653.9443393625 4421055.468399985, 486653.0812465919 4421050.475384562, 486644.7963765272 4421051.82176475, 486644.5375440962 4421050.379354989, 486641.88983431197 4421050.827950915, 486641.45818663825 4421048.275949312, 486634.1129076263 4421049.509705575, 486635.58106138586 4421058.497279353, 486653.9443393625 4421055.468399985)	Residental	1.0	0.07114731005625996	0	0	[]	0	0	0	0	
19021	LINESTRING (486653.0812465919 4421050.475384562, 486653.42279264255 4421050.363797248, 486652.8183357664 4421046.702202814, 486652.4760124143 4421046.369833636, 486644.10589728475 4421047.827353241, 486644.5375440962 4421050.379354989, 486644.7963765272 4421051.82176475, 486653.0812465919 4421050.475384562)	Residental	1.0	0.7689653296752705	0	0	[]	0	0	0	0	
19022	LINESTRING (486637.7778640642 4421044.508755957, 486651.528842607 4421042.153891908, 486651.6995186572 4421042.042603651, 486651.0944773995 4421038.048042013, 486642.5532885445 4421039.394873295, 486642.63969589653 4421039.949669269, 486635.465279041 4421041.1831248645, 486635.2926578422 4421040.184522203, 486632.7305748104 4421040.743960677, 486633.507468594 4421045.293167007, 486637.7778640642 4421044.508755957)	Residental	1.0	0.4815565887902906	0	0	[]	0	0	0	0	
19023	LINESTRING (486641.45818663825 4421048.275949312, 486644.10589728475 4421047.827353241, 486652.4760124143 4421046.369833636, 486652.9857089874 4421044.704099396, 486652.8132844423 4421043.816485467, 486651.61544357444 4421042.819677112, 486651.528842607 4421042.153891908, 486637.7778640642 4421044.508755957, 486637.950873839 4421045.729336938, 486633.59484934807 4421046.40290853, 486634.1129076263 4421049.509705575, 486641.45818663825 4421048.275949312)	Residental	1.0	0.0067977161165723166	0	0	[]	0	0	0	0	
19024	LINESTRING (486620.9372078419 4421038.8778236285, 486628.5388007043 4421037.643605242, 486629.6490693971 4421037.419679376, 486628.7855694717 4421032.204688547, 486627.4189941921 4421032.429064033, 486620.07350735663 4421033.55184463, 486620.9372078419 4421038.8778236285)	Residental	1.0	0.35959781696201654	0	0	[]	0	0	0	0	
19025	LINESTRING (486622.1445950324 4421045.313094469, 486629.5751167363 4421043.96818775, 486629.48851385573 4421043.302402789, 486628.5388007043 4421037.643605242, 486620.9372078419 4421038.8778236285, 486621.5422648451 4421042.872382916, 486621.2014978868 4421043.427928171, 486622.1445950324 4421045.313094469)	Residental	1.0	0.2228524588049129	0	0	[]	0	0	0	0	
19026	LINESTRING (486642.5532885445 4421039.394873295, 486651.0944773995 4421038.048042013, 486650.4896298341 4421034.164469574, 486636.7376646077 4421035.964389796, 486633.2355978702 4421036.414486058, 486633.7544351843 4421039.965239544, 486642.46688117913 4421038.840077321, 486642.5532885445 4421039.394873295)	Residental	1.0	0.26772788260523284	0	0	[]	0	0	0	0	
